"id_schedule_block",Session Title,Date,Start Time,End Time,Description,Location,Track Title,UID
16574,"Pathfinder Society 7-16: Faithless and Forgotten Part 2",08/14/2016,00:30,05:30,"The Society’s excavations continue, now taking the PCs to the long-contested territory of Kharijite—Cheliax’s southernmost territory, where the great Arch of Aroden bridges the Hespereth Strait and establishes an Avistani foothold in Rahadoum’s backyard. There, an ancient Taldan ruin suggests that empire’s great Armies of Exploration traveled even farther than believed possible. Can the PCs uncover the site’s secrets—and in doing so reshape the Inner Sea region’s history? “Lost Colony of Taldor” is the second scenario in the three-part Faithless and Forgotten campaign arc. It is preceded by Pathfinder Society Scenario #7-14: “Let Bygones Be” and followed by Pathfinder Society Scenario #7-18: “The Infernal Inheritance.” All three chapters are intended to be played in order.   (Level 1-5)","G6A","",
16575,"Pathfinder Society 6-01: Trial by Machine",08/14/2016,00:30,05:30,"More than a millennium has passed since the 'machine mage' Karamoss's failed siege of Absalom, and for years the Pathfinder Society has used upper reaches of his subterranean siege tower as a training ground for initiates. During a routine drill, the once-dormant dungeon springs to life, and it will take all the PCs' resourcefulness and skill to make it out alive. (Level 1-5)","G6B","",
16576,"Pathfinder Society 6-10: The Wounded Wisp",08/14/2016,00:30,05:30,"More than 400 years have transpired since the Pathfinder Society began in a humble tavern that has quietly weathered the centuries without incident. When a routine errand there uncovers a clue left behind by one of the founding Pathfinders, it’s up to the PCs to solve a puzzle whose pieces are scattered across Absalom—and whose prize dates back to the Society’s darkest years. (Level 1-2)","G6C","",
17844,"Ghost in the Shell",08/14/2016,02:00,04:00,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster. The pursuit will call into question what makes a human and what is the Puppetmaster in a world where the distinction between human and machine is increasingly blurry. (Thanks to Bandai Visual)","V1","",
17026,"Bungou Stray Dogs",08/14/2016,02:00,04:00,"After young man Atsushi Nakajima saves a man from his wish of suicide, he and his friends join the 'Arms Detective Company,' a league of literary figures that also harness special powers. (Thanks to Crunchyroll)","V2","",
17027,"Dragonaut - the Resonance",08/14/2016,02:00,04:00,"In order to avoid Earth's impending destruction from an asteroid, the International Solarsystem Development Agency (ISDA) works on the 'D-Project', and creates dragons after finding a dragon egg under the ocean. However, they soon find out that the asteroid is not their only threat, as powerful dragon-like creatures appear on Earth. After witnessing a murder by one of the creatures, Jin Kamishina gets involved in the mysteries of the dragons and becomes a dragon pilot, otherwise known as a 'Dragonaut'. Helping him on his journey is Toa, a mysterious girl who saves him from falling to his death after the creature attacks him. As they delve deeper into the mysteries of the dragons, they encounter new friends and enemies, and also begin to develop a closer relationship. (Thanks to Funimation)","V3","",
17028,"Planetes",08/14/2016,04:00,06:00,"In the year 2075, mankind has reached a point where journeying between Earth, the moon and the space stations is part of daily life. However, the progression of technology in space has also resulted in the problem of the space debris, which can cause excessive and even catastrophic damage to spacecrafts and equipment. This is the story of Technora's Debris Collecting section, its EVA worker, Hachirota 'Hachimaki' Hoshino, and the newcomer to the group, Ai Tanabe. (Thanks to Bandai Visual)","V1","",
17029,"Time of Eve",08/14/2016,04:00,06:00,"In the not too distant future androids have come into common usage. Taking the androids for granted, humans treat them as if they were common everyday tools, while on the other hand, some people empathize with androids due to their human-like appearance (save for a digital ring floating above their heads). This has become a social problem and these people are frowned upon as a result. Rikuo, one who has taken androids for granted for his entire life, one day discovers that Sammy, his home android, has been acting strangely and finds a strange phrase recorded in her activity log. He, along with his friend Masaki, traces Sammy's footsteps and come upon an unusual cafe. This cafe's main rule is to not discriminate between humans and androids. (Thanks to Crunchyroll)","V2","",
17030,"Guilty Crown",08/14/2016,04:00,06:00,"Shu's entire world was shattered after a meteorite crashed into Japan, unleashing the lethal Apocalypse Virus. The chaos and anarchy born of the outbreak cost Shu his family and reduced him to a timid, fearful shell of the boy he'd once been. His life took another unexpected turn after a chance encounter with the stunning pop star, Inori. This mysterious beauty introduced Shu to the King's Right Hand: a genetic mutation that allows him to reach into hearts of mortals and turn them into weapons.Shu finds himself caught in the crossfire between those who desperately seek his newfound strength. On one side lurks a clandestine government agency, and on the other, Inori and the spirited band of rebels known as Funeral Parlour. The choice is Shu's to make - and the world is his to change. (Thanks to Funimation)","V3","",
16989,"Video Room Closed",08/14/2016,06:00,07:00,"The video room will be closed at this time for cleaning and maintenance. We thank you for your understanding.","V1","",
16990,"Video Room Closed",08/14/2016,06:00,07:00,"The video room will be closed at this time for cleaning and maintenance. We thank you for your understanding.","V2","",
16991,"Video Room Closed",08/14/2016,06:00,07:00,"The video room will be closed at this time for cleaning and maintenance. We thank you for your understanding.","V3","",
17031,"M.D. Geist",08/14/2016,07:00,08:00,"In the distant future, mankind has colonized other planets in the universe. While many planets lived in peace, the planet Jerra has been ravaged by decades of war. Geist is an M.D.S. (Most Dangerous Soldier), an enhanced human with unsurpassed combat capabilities and an insatiable lust for battle. Because of his uncontrollable nature, Geist is cryogenically frozen and locked in a satellite. Several years later, the satellite crashes and Geist wakes up from his sleep to engage in another war. This time, to help the army stop the planet's central computer from activating a doomsday device that will lead to total annihilation of all life on Jerra. (Thanks to Central Park Media)","V1","",
17032,"The Lost Village",08/14/2016,07:00,08:00,"30 young men and women come together on a shady bus tour. The tour's destination: an illusive, possibly nonexistent village called Nanakimura. In Nanakimura, one can lead a utopian existence, free of the world's obstacles, or so it was rumored, like an urban legend. (Thanks to Crunchyroll)","V2","",
17033,"Jyu-oh-sei",08/14/2016,07:00,08:00,"Thor and his twin brother, Rai, are cast off to a forsaken planet by unknown masked men after witnessing the suspicious death of their parents. Given only a beam knife and a smelly satchel, they wander together in search of civilization on the primarily plant based world. They soon discover the plants have the advantage. Only the strong survive; the ones who throw away their humanity and become the beasts humans once were. (Thanks to Funimation)","V3","",
17329,"Quadropolis Demo",08/14/2016,08:00,09:00,"In Quadropolis™ you enact the role of the Mayor of a modern city. You will need to define a global strategy to build your city according to your Inhabitants’ needs and outmatch your opponents, sending your Architects to have various buildings erected in your city. Each building allows you to score victory points. There are various types of buildings with different scoring patterns; many of them may be combined for better effect.","BG1","",
17034,"Tiger & Bunny",08/14/2016,08:00,10:00,"Sternbild City is home to people called 'Next,' who use their special abilities to protect the people as superheroes. These heroes solve cases and save lives so they can wear sponsor logos or acquire 'hero points.' Their activities are documented on the popular program 'Hero TV,' which picks the 'King of Heroes' in a yearly ranking. The veteran hero Wild Tiger has always preferred to work alone, but now he's been assigned the rookie Barnaby Brooks Jr., who has a different perspective on being a superhero. (Thanks to Viz Media)","V1","",
